type,node,,,
origin,215_06:50,,,
origin,215_08:00,,,
origin,215_07:20,,,
origin,215_06:20,,,
origin,216_06:40,,,
origin,216_07:40,,,
origin,216_07:00,,,
origin,216_06:20,,,
origin,216_06:50,,,
origin,216_07:50,,,
origin,216_06:30,,,
origin,216_07:20,,,
origin,216_07:10,,,
origin,216_08:00,,,
origin,216_07:30,,,
origin,216_06:10,,,
origin,217_06:40,,,
origin,217_06:30,,,
origin,217_07:30,,,
origin,217_07:10,,,
origin,217_06:20,,,
origin,217_07:20,,,
origin,217_06:50,,,
origin,217_07:00,,,
origin,217_08:00,,,
origin,217_07:50,,,
origin,217_07:40,,,
origin,217_06:10,,,
origin,218_06:40,,,
origin,218_08:00,,,
origin,218_07:50,,,
origin,218_07:30,,,
origin,218_06:30,,,
origin,218_07:00,,,
origin,218_07:20,,,
origin,218_06:50,,,
origin,218_07:40,,,
origin,218_06:10,,,
origin,218_07:10,,,
origin,219_06:40,,,
origin,219_06:50,,,
origin,219_07:50,,,
origin,219_07:40,,,
origin,219_07:30,,,
origin,219_07:20,,,
origin,219_06:30,,,
origin,219_06:20,,,
origin,219_07:00,,,
origin,219_06:10,,,
origin,219_07:10,,,
origin,219_08:00,,,
origin,220_06:40,,,
origin,220_07:30,,,
origin,220_06:20,,,
origin,220_07:50,,,
origin,220_08:00,,,
origin,220_07:20,,,
origin,221_08:00,,,
origin,221_07:10,,,
origin,221_06:30,,,
origin,221_07:30,,,
origin,221_07:40,,,
origin,221_07:00,,,
origin,221_07:20,,,
origin,221_06:50,,,
origin,221_06:10,,,
origin,221_07:50,,,
origin,221_06:20,,,
origin,221_06:40,,,
origin,222_08:00,,,
origin,222_07:40,,,
origin,222_06:30,,,
origin,222_07:00,,,
origin,222_07:50,,,
origin,222_07:30,,,
origin,223_07:10,,,
origin,223_07:00,,,
origin,223_06:40,,,
origin,223_07:30,,,
origin,223_07:20,,,
origin,223_06:30,,,
origin,223_06:50,,,
origin,223_08:00,,,
origin,223_06:10,,,
origin,223_06:20,,,
origin,223_07:40,,,
origin,223_07:50,,,
origin,224_07:20,,,
origin,224_06:40,,,
origin,224_06:20,,,
origin,224_07:30,,,
origin,224_07:10,,,
origin,224_06:10,,,
origin,224_06:50,,,
origin,224_07:00,,,
origin,224_07:40,,,
origin,224_08:00,,,
origin,224_07:50,,,
origin,224_06:30,,,
origin,225_06:50,,,
origin,225_07:10,,,
origin,225_06:10,,,
origin,225_07:00,,,
origin,225_07:40,,,
origin,225_06:20,,,
origin,225_07:30,,,
origin,225_07:50,,,
origin,225_07:20,,,
origin,225_06:40,,,
origin,225_06:30,,,
origin,225_08:00,,,
origin,226_06:10,,,
origin,226_06:40,,,
origin,226_07:50,,,
origin,226_07:00,,,
origin,226_08:00,,,
origin,226_07:20,,,
origin,226_07:10,,,
origin,226_06:30,,,
origin,226_07:40,,,
origin,227_06:20,,,
origin,227_07:50,,,
origin,227_07:40,,,
origin,227_07:00,,,
origin,227_08:00,,,
origin,227_06:40,,,
origin,227_06:10,,,
origin,227_07:20,,,
origin,227_07:30,,,
origin,227_06:30,,,
origin,227_07:10,,,
origin,227_06:50,,,
origin,228_06:50,,,
origin,228_06:30,,,
origin,228_06:10,,,
origin,228_06:20,,,
origin,228_07:30,,,
origin,228_08:00,,,
origin,228_07:20,,,
origin,228_06:40,,,
origin,228_07:00,,,
origin,228_07:50,,,
origin,228_07:10,,,
origin,228_07:40,,,
origin,229_07:00,,,
origin,229_06:20,,,
origin,229_06:10,,,
origin,229_08:00,,,
origin,229_07:20,,,
origin,229_07:30,,,
origin,229_07:10,,,
origin,229_06:40,,,
origin,229_06:30,,,
origin,229_07:50,,,
origin,229_06:50,,,
origin,229_07:40,,,
origin,231_07:50,,,
origin,231_07:10,,,
origin,231_06:40,,,
origin,231_07:00,,,
origin,231_07:30,,,
origin,231_08:00,,,
origin,231_06:50,,,
origin,231_07:40,,,
origin,231_06:20,,,
origin,231_06:30,,,
origin,231_06:10,,,
origin,231_07:20,,,
origin,241_06:10,,,
origin,241_07:10,,,
origin,241_06:20,,,
origin,241_07:40,,,
origin,241_06:50,,,
origin,241_06:30,,,
origin,241_08:00,,,
origin,241_07:00,,,
origin,241_07:30,,,
origin,241_07:20,,,
origin,241_07:50,,,
origin,241_06:40,,,
origin,242_07:40,,,
origin,242_06:10,,,
origin,242_07:50,,,
origin,242_06:40,,,
origin,242_07:10,,,
origin,242_07:30,,,
origin,242_07:20,,,
origin,242_06:50,,,
origin,242_06:30,,,
origin,242_06:20,,,
origin,242_08:00,,,
origin,242_07:00,,,
origin,243_07:30,,,
origin,243_07:20,,,
origin,243_06:40,,,
origin,243_06:20,,,
origin,243_06:10,,,
origin,243_07:10,,,
origin,243_06:50,,,
origin,243_07:40,,,
origin,243_07:00,,,
origin,243_07:50,,,
origin,243_06:30,,,
origin,243_08:00,,,
origin,244_08:00,,,
origin,244_07:50,,,
origin,244_07:30,,,
origin,244_07:00,,,
origin,244_06:40,,,
origin,244_06:20,,,
origin,244_07:10,,,
origin,244_07:40,,,
origin,244_06:10,,,
origin,244_06:50,,,
origin,244_06:30,,,
origin,244_07:20,,,
origin,245_07:10,,,
origin,245_06:50,,,
origin,245_07:50,,,
origin,245_07:00,,,
origin,245_07:40,,,
origin,245_06:30,,,
origin,245_06:20,,,
origin,245_07:30,,,
origin,245_06:40,,,
origin,245_06:10,,,
origin,245_07:20,,,
origin,245_08:00,,,
origin,246_07:20,,,
origin,246_07:30,,,
origin,246_06:20,,,
origin,246_06:40,,,
origin,246_08:00,,,
origin,246_06:10,,,
origin,246_06:50,,,
origin,246_07:50,,,
origin,246_07:00,,,
origin,246_06:30,,,
origin,246_07:10,,,
origin,246_07:40,,,
origin,247_06:10,,,
origin,247_07:20,,,
origin,247_06:20,,,
origin,247_06:30,,,
origin,247_07:00,,,
origin,247_07:40,,,
origin,247_07:50,,,
origin,247_06:50,,,
origin,247_07:10,,,
origin,247_06:40,,,
origin,247_07:30,,,
origin,247_08:00,,,
origin,248_06:20,,,
origin,248_07:40,,,
origin,248_07:10,,,
origin,248_06:30,,,
origin,248_07:00,,,
origin,248_07:30,,,
origin,248_06:40,,,
origin,248_06:10,,,
origin,248_07:50,,,
origin,248_07:20,,,
origin,248_06:50,,,
origin,248_08:00,,,
origin,249_06:50,,,
origin,249_06:30,,,
origin,249_07:40,,,
origin,249_07:00,,,
origin,249_06:10,,,
origin,249_07:10,,,
origin,249_08:00,,,
origin,249_06:40,,,
origin,249_07:30,,,
origin,249_07:50,,,
origin,249_07:20,,,
origin,249_06:20,,,
origin,250_08:00,,,
origin,250_06:30,,,
origin,250_07:20,,,
origin,250_07:40,,,
origin,250_06:10,,,
origin,250_06:20,,,
origin,250_07:00,,,
origin,250_07:10,,,
origin,250_07:30,,,
origin,250_06:40,,,
origin,250_07:50,,,
origin,250_06:50,,,
origin,251_07:10,,,
origin,251_06:40,,,
origin,251_06:50,,,
origin,251_07:00,,,
origin,251_07:40,,,
origin,251_06:30,,,
origin,251_07:50,,,
origin,251_07:30,,,
origin,251_07:20,,,
origin,251_06:10,,,
origin,251_08:00,,,
origin,251_06:20,,,
origin,2933_07:30,,,
origin,2933_07:10,,,
origin,2933_07:00,,,
origin,2933_07:40,,,
origin,2933_06:50,,,
origin,2933_06:20,,,
origin,2933_06:40,,,
origin,2933_07:20,,,
origin,2933_07:50,,,
origin,2933_08:00,,,
origin,2933_06:30,,,
origin,2938_06:20,,,
origin,2938_07:40,,,
origin,2938_07:10,,,
origin,2938_07:50,,,
origin,2938_07:20,,,
origin,2938_06:30,,,
origin,2938_07:30,,,
origin,2938_06:50,,,
origin,2938_08:00,,,
origin,2938_06:40,,,
origin,4021_06:10,,,
origin,4021_08:00,,,
origin,4021_07:20,,,
origin,4021_06:40,,,
origin,4021_07:40,,,
origin,4021_06:50,,,
origin,4021_07:00,,,
origin,4021_06:30,,,
origin,4021_07:50,,,
origin,4021_06:20,,,
origin,4021_07:10,,,
origin,4021_07:30,,,
origin,4022_06:20,,,
origin,4022_06:40,,,
origin,4022_07:10,,,
origin,4022_07:00,,,
origin,4022_06:30,,,
origin,4022_07:50,,,
origin,4022_07:20,,,
origin,4022_07:40,,,
origin,4022_07:30,,,
origin,4022_06:50,,,
origin,4022_08:00,,,
origin,4022_06:10,,,
origin,4023_08:00,,,
origin,4023_07:30,,,
origin,4023_07:50,,,
origin,4023_06:20,,,
origin,4023_06:30,,,
origin,4023_07:40,,,
origin,4023_06:50,,,
origin,4023_06:10,,,
origin,4023_07:20,,,
origin,4023_07:00,,,
origin,4023_07:10,,,
origin,4023_06:40,,,
origin,4024_07:50,,,
origin,4024_07:40,,,
origin,4024_07:30,,,
origin,4024_08:00,,,
origin,4024_06:20,,,
origin,4024_07:00,,,
origin,4024_07:20,,,
origin,4024_06:40,,,
origin,4024_06:50,,,
origin,4024_07:10,,,
origin,4024_06:30,,,
origin,4024_06:10,,,
origin,4026_07:50,,,
origin,4026_07:10,,,
origin,4026_07:20,,,
origin,4026_06:40,,,
origin,4026_08:00,,,
origin,4026_06:10,,,
origin,4026_07:40,,,
origin,4026_07:30,,,
origin,4026_07:00,,,
origin,4026_06:30,,,
origin,4026_06:50,,,
origin,4026_06:20,,,
origin,4027_07:40,,,
origin,4027_08:00,,,
origin,4027_06:10,,,
origin,4027_07:50,,,
origin,4027_07:10,,,
origin,4027_06:20,,,
origin,4027_07:20,,,
origin,4027_06:40,,,
origin,4027_06:50,,,
origin,4027_06:30,,,
origin,4027_07:00,,,
origin,4027_07:30,,,
origin,4028_07:50,,,
origin,4028_06:20,,,
origin,4028_06:40,,,
origin,4028_06:30,,,
origin,4028_07:40,,,
origin,4028_07:10,,,
origin,4028_08:00,,,
origin,4028_07:00,,,
origin,4028_07:20,,,
origin,4028_07:30,,,
origin,4028_06:10,,,
origin,4028_06:50,,,
origin,4029_07:00,,,
origin,4029_07:20,,,
origin,4029_07:30,,,
origin,4029_06:40,,,
origin,4029_06:50,,,
origin,4029_07:50,,,
origin,4029_08:00,,,
origin,4029_06:20,,,
origin,4029_07:40,,,
origin,4029_06:30,,,
origin,4029_07:10,,,
origin,4029_06:10,,,
origin,4030_07:00,,,
origin,4030_07:40,,,
origin,4030_06:40,,,
origin,4030_06:50,,,
origin,4030_06:10,,,
origin,4030_07:30,,,
origin,4030_06:30,,,
origin,4030_08:00,,,
origin,4030_06:20,,,
origin,4030_07:50,,,
origin,4030_07:10,,,
origin,4030_07:20,,,
origin,4031_06:40,,,
origin,4031_07:20,,,
origin,4031_07:40,,,
origin,4031_07:50,,,
origin,4031_07:00,,,
origin,4031_08:00,,,
origin,4031_06:30,,,
origin,4031_07:30,,,
origin,4031_06:20,,,
origin,4031_06:50,,,
origin,4031_07:10,,,
origin,4031_06:10,,,
origin,4033_07:20,,,
origin,4033_06:50,,,
origin,4033_07:10,,,
origin,4033_06:40,,,
origin,4033_07:50,,,
origin,4033_07:30,,,
origin,4033_06:10,,,
origin,4033_06:20,,,
origin,4033_07:40,,,
origin,4033_06:30,,,
origin,4033_07:00,,,
origin,4033_08:00,,,
origin,4034_06:30,,,
origin,4034_06:40,,,
origin,4034_06:20,,,
origin,4034_06:10,,,
origin,4034_08:00,,,
origin,4034_06:50,,,
origin,4034_07:40,,,
origin,4034_07:50,,,
origin,4034_07:20,,,
origin,4034_07:30,,,
origin,4034_07:10,,,
origin,4034_07:00,,,
origin,4035_06:50,,,
origin,4035_06:30,,,
origin,4035_06:10,,,
origin,4035_07:30,,,
origin,4035_07:10,,,
origin,4035_07:00,,,
origin,4035_06:20,,,
origin,4035_07:20,,,
origin,4035_06:40,,,
origin,4035_08:00,,,
origin,4035_07:50,,,
origin,4035_07:40,,,
origin,4036_06:30,,,
origin,4036_07:50,,,
origin,4036_07:10,,,
origin,4036_07:00,,,
origin,4036_08:00,,,
origin,4036_07:20,,,
origin,4036_07:40,,,
origin,4036_06:40,,,
origin,4036_07:30,,,
origin,4036_06:20,,,
origin,4036_06:50,,,
origin,4036_06:10,,,
origin,4037_07:40,,,
origin,4037_07:00,,,
origin,4037_06:40,,,
origin,4037_07:30,,,
origin,4037_06:30,,,
origin,4037_06:10,,,
origin,4037_08:00,,,
origin,4037_06:20,,,
origin,4037_07:50,,,
origin,4037_07:10,,,
origin,4037_07:20,,,
origin,4037_06:50,,,
origin,4038_06:40,,,
origin,4038_07:50,,,
origin,4038_07:30,,,
origin,4038_06:50,,,
origin,4038_07:00,,,
origin,4038_08:00,,,
origin,4038_06:30,,,
origin,4038_06:10,,,
origin,4038_07:40,,,
origin,4038_06:20,,,
origin,4038_07:20,,,
origin,4038_07:10,,,
origin,4039_06:30,,,
origin,4039_07:50,,,
origin,4039_07:30,,,
origin,4039_06:50,,,
origin,4039_07:40,,,
origin,4039_07:00,,,
origin,4039_08:00,,,
origin,4039_07:10,,,
origin,4039_06:40,,,
origin,4039_07:20,,,
origin,4039_06:20,,,
origin,4039_06:10,,,
origin,4040_06:10,,,
origin,4040_08:00,,,
origin,4040_07:00,,,
origin,4040_07:10,,,
origin,4040_07:50,,,
origin,4040_07:40,,,
origin,4040_07:20,,,
origin,4040_06:30,,,
origin,4040_06:50,,,
origin,4040_07:30,,,
origin,4040_06:20,,,
origin,4040_06:40,,,
origin,4041_07:40,,,
origin,4041_07:20,,,
origin,4041_07:10,,,
origin,4041_07:50,,,
origin,4041_06:40,,,
origin,4041_08:00,,,
origin,4041_06:50,,,
origin,4041_07:30,,,
origin,4041_06:20,,,
origin,4041_07:00,,,
origin,4041_06:10,,,
origin,4041_06:30,,,
origin,4042_07:50,,,
origin,4042_07:20,,,
origin,4042_08:00,,,
origin,4042_06:50,,,
origin,4042_06:10,,,
origin,4042_06:30,,,
origin,4042_07:30,,,
origin,4042_07:10,,,
origin,4042_07:40,,,
origin,4042_07:00,,,
origin,4042_06:40,,,
origin,4042_06:20,,,
origin,4043_07:50,,,
origin,4043_07:00,,,
origin,4043_06:20,,,
origin,4043_07:10,,,
origin,4043_08:00,,,
origin,4043_06:40,,,
origin,4043_06:50,,,
origin,4043_06:10,,,
origin,4043_07:30,,,
origin,4043_07:40,,,
origin,4043_06:30,,,
origin,4043_07:20,,,
origin,4044_07:10,,,
origin,4044_08:00,,,
origin,4044_06:50,,,
origin,4044_06:40,,,
origin,4044_07:00,,,
origin,4044_07:50,,,
origin,4044_06:10,,,
origin,4044_06:30,,,
origin,4044_07:20,,,
origin,4044_06:20,,,
origin,4044_07:40,,,
origin,4044_07:30,,,
origin,4045_07:10,,,
origin,4045_06:40,,,
origin,4045_07:50,,,
origin,4045_08:00,,,
origin,4045_06:20,,,
origin,4045_06:10,,,
origin,4045_06:50,,,
origin,4045_06:30,,,
origin,4045_07:30,,,
origin,4045_07:40,,,
origin,4045_07:00,,,
origin,4045_07:20,,,
origin,4046_08:00,,,
origin,4046_06:20,,,
origin,4046_06:40,,,
origin,4046_07:10,,,
origin,4046_07:00,,,
origin,4046_06:50,,,
origin,4046_06:30,,,
origin,4046_07:30,,,
origin,4046_07:40,,,
origin,4046_07:20,,,
origin,4046_07:50,,,
origin,4046_06:10,,,
origin,4048_06:50,,,
origin,4048_07:00,,,
origin,4048_06:40,,,
origin,4048_06:20,,,
origin,4048_07:40,,,
origin,4048_07:10,,,
origin,4048_08:00,,,
origin,4048_07:30,,,
origin,4048_07:20,,,
origin,4048_06:10,,,
origin,4048_06:30,,,
origin,4048_07:50,,,
origin,4061_07:10,,,
origin,4061_07:50,,,
origin,4061_07:40,,,
origin,4061_06:50,,,
origin,4061_06:30,,,
origin,4061_07:30,,,
origin,4061_07:00,,,
origin,4061_06:20,,,
origin,4061_07:20,,,
origin,4061_08:00,,,
origin,4061_06:40,,,
origin,4061_06:10,,,
origin,4062_07:10,,,
origin,4062_08:00,,,
origin,4062_06:50,,,
origin,4062_07:30,,,
origin,4062_06:20,,,
origin,4062_06:10,,,
origin,4062_06:30,,,
origin,4062_06:40,,,
origin,4062_07:00,,,
origin,4062_07:20,,,
origin,4062_07:50,,,
origin,4062_07:40,,,
origin,4066_07:40,,,
origin,4066_07:50,,,
origin,4066_07:20,,,
origin,4066_07:00,,,
origin,4066_06:50,,,
origin,4066_06:30,,,
origin,4066_06:40,,,
origin,4066_08:00,,,
origin,4066_07:30,,,
origin,4066_06:20,,,
origin,4066_06:10,,,
origin,4067_06:30,,,
origin,4067_07:40,,,
origin,4067_07:10,,,
origin,4067_08:00,,,
origin,4067_07:30,,,
origin,4067_06:40,,,
origin,4067_07:00,,,
origin,4067_06:50,,,
origin,4067_07:50,,,
origin,4067_06:20,,,
origin,4067_07:20,,,
origin,4067_06:10,,,
origin,4072_08:00,,,
origin,4072_06:30,,,
origin,4072_07:30,,,
origin,4072_07:00,,,
origin,4072_06:20,,,
origin,4072_07:40,,,
origin,4072_06:50,,,
origin,4072_07:50,,,
origin,4072_06:40,,,
origin,4072_06:10,,,
origin,4072_07:10,,,
origin,4072_07:20,,,
origin,4074_07:20,,,
origin,4074_07:50,,,
origin,4074_07:40,,,
origin,4074_06:20,,,
origin,4074_06:10,,,
origin,4074_06:40,,,
origin,4074_06:30,,,
origin,4074_06:50,,,
origin,4074_07:30,,,
origin,4074_07:00,,,
origin,4074_07:10,,,
origin,4074_08:00,,,
origin,4075_06:10,,,
origin,4075_06:50,,,
origin,4075_07:50,,,
origin,4075_07:10,,,
origin,4075_07:00,,,
origin,4075_08:00,,,
origin,4075_07:40,,,
origin,4075_07:20,,,
origin,4075_06:20,,,
origin,4075_07:30,,,
origin,4075_06:40,,,
origin,4075_06:30,,,
origin,4077_06:40,,,
origin,4077_08:00,,,
origin,4077_06:30,,,
origin,4077_06:20,,,
origin,4077_07:40,,,
origin,4077_07:20,,,
origin,4077_07:50,,,
origin,4077_06:10,,,
origin,4077_07:30,,,
origin,4077_07:10,,,
origin,4077_06:50,,,
origin,4077_07:00,,,
origin,4081_06:50,,,
origin,4081_06:40,,,
origin,4081_07:40,,,
origin,4081_07:00,,,
origin,4081_06:20,,,
origin,4081_06:10,,,
origin,4081_07:10,,,
origin,4081_07:30,,,
origin,4081_06:30,,,
origin,4081_08:00,,,
origin,4081_07:50,,,
origin,4081_07:20,,,
origin,4083_07:10,,,
origin,4083_07:50,,,
origin,4083_07:30,,,
origin,4083_06:50,,,
origin,4083_06:20,,,
origin,4083_06:30,,,
origin,4083_06:40,,,
origin,4083_06:10,,,
origin,4083_08:00,,,
origin,4083_07:00,,,
origin,4083_07:20,,,
origin,4083_07:40,,,
origin,4084_07:20,,,
origin,4084_07:30,,,
origin,4084_08:00,,,
origin,4084_06:40,,,
origin,4084_07:00,,,
origin,4084_07:10,,,
origin,4084_07:40,,,
origin,4093_06:50,,,
origin,4093_07:40,,,
origin,4093_06:30,,,
origin,4093_07:30,,,
origin,4093_07:20,,,
origin,4093_07:00,,,
origin,4093_07:50,,,
origin,4107_07:50,,,
origin,4107_07:00,,,
origin,4107_06:40,,,
origin,4107_06:50,,,
origin,4107_08:00,,,
origin,4107_06:20,,,
origin,4107_07:10,,,
origin,4107_07:40,,,
origin,4107_07:20,,,
origin,4107_07:30,,,
origin,4123_06:40,,,
origin,4123_06:50,,,
origin,4123_07:30,,,
origin,4123_07:10,,,
origin,4123_06:20,,,
origin,4123_07:00,,,
origin,4123_07:40,,,
origin,4123_07:50,,,
origin,4123_08:00,,,
origin,4123_06:30,,,
origin,4123_07:20,,,
origin,4123_06:10,,,
origin,4305_07:20,,,
origin,4305_06:20,,,
origin,4305_07:00,,,
origin,4305_07:30,,,
origin,4305_07:50,,,
origin,4305_06:30,,,
origin,4305_08:00,,,
origin,4305_06:50,,,
origin,4305_07:40,,,
origin,4305_06:10,,,
origin,4305_06:40,,,
origin,4305_07:10,,,
origin,4308_07:30,,,
origin,4308_06:40,,,
origin,4308_07:00,,,
origin,4308_07:40,,,
origin,4308_06:20,,,
origin,4308_07:50,,,
origin,4308_07:20,,,
origin,4308_07:10,,,
origin,4308_08:00,,,
origin,4308_06:50,,,
origin,4312_07:50,,,
origin,4312_07:30,,,
origin,4312_08:00,,,
origin,4312_07:20,,,
origin,4312_06:10,,,
origin,4312_07:40,,,
origin,4312_06:30,,,
origin,4312_07:00,,,
origin,4312_07:10,,,
origin,4312_06:50,,,
origin,4312_06:20,,,
origin,4312_06:40,,,
origin,4314_06:50,,,
origin,4314_07:30,,,
origin,4314_07:40,,,
origin,4314_06:30,,,
origin,4314_07:50,,,
origin,4314_08:00,,,
origin,4315_06:40,,,
origin,4315_07:00,,,
origin,4315_07:40,,,
origin,4315_07:10,,,
origin,4315_07:50,,,
origin,4315_08:00,,,
origin,4315_06:20,,,
origin,4315_07:20,,,
origin,4315_07:30,,,
origin,4315_06:50,,,
origin,4317_07:40,,,
origin,4317_06:50,,,
origin,4317_08:00,,,
origin,4317_07:20,,,
origin,4317_06:30,,,
origin,4317_07:30,,,
origin,4317_07:50,,,
origin,4318_07:50,,,
origin,4318_06:40,,,
origin,4318_08:00,,,
origin,4318_07:00,,,
origin,4318_07:20,,,
origin,4318_07:10,,,
origin,4318_07:40,,,
origin,4318_06:50,,,
origin,4318_06:20,,,
origin,4318_07:30,,,
origin,4318_06:30,,,
origin,4319_07:30,,,
origin,4319_08:00,,,
origin,4319_07:40,,,
origin,4319_07:00,,,
origin,4319_07:50,,,
origin,4319_06:50,,,
origin,4319_06:30,,,
origin,4321_07:20,,,
origin,4321_06:20,,,
origin,4321_06:30,,,
origin,4321_07:30,,,
origin,4321_07:50,,,
origin,4321_07:40,,,
origin,4321_06:40,,,
origin,4321_06:50,,,
origin,4322_07:30,,,
origin,4322_08:00,,,
origin,4322_07:10,,,
origin,4571_06:40,,,
origin,4571_07:30,,,
origin,4571_06:30,,,
origin,4571_07:10,,,
origin,4571_08:00,,,
origin,4571_07:50,,,
origin,4571_07:20,,,
origin,4571_07:40,,,
origin,4571_06:50,,,
origin,4571_07:00,,,
origin,4571_06:10,,,
origin,4571_06:20,,,
origin,4601_06:50,,,
origin,4601_07:20,,,
origin,4601_07:50,,,
origin,4601_08:00,,,
origin,4601_06:40,,,
origin,4601_07:40,,,
origin,4601_07:00,,,
origin,4601_06:30,,,
origin,4601_07:30,,,
origin,4601_06:20,,,
origin,4601_07:10,,,
origin,4601_06:10,,,
origin,23001_07:20,,,
origin,23001_06:30,,,
origin,23001_06:10,,,
origin,23001_07:30,,,
origin,23001_06:40,,,
origin,23001_06:50,,,
origin,23001_07:10,,,
origin,23001_07:40,,,
origin,23001_07:00,,,
origin,23001_06:20,,,
origin,23001_07:50,,,
origin,23001_08:00,,,
origin,23002_07:50,,,
origin,23002_06:10,,,
origin,23002_06:30,,,
origin,23002_06:50,,,
origin,23002_08:00,,,
origin,23002_07:00,,,
origin,23002_07:10,,,
origin,23002_07:40,,,
origin,23002_07:20,,,
origin,23002_06:20,,,
origin,23002_07:30,,,
origin,23002_06:40,,,
origin,23003_07:20,,,
origin,23003_07:10,,,
origin,23003_06:40,,,
origin,23003_07:30,,,
origin,23003_07:40,,,
origin,23003_07:00,,,
origin,23003_06:10,,,
origin,23003_06:50,,,
origin,23003_06:20,,,
origin,23003_06:30,,,
origin,23003_08:00,,,
origin,23003_07:50,,,
origin,23004_07:10,,,
origin,23004_06:50,,,
origin,23004_07:20,,,
origin,23004_06:20,,,
origin,23004_06:30,,,
origin,23004_06:40,,,
origin,23004_07:30,,,
origin,23004_07:50,,,
origin,23004_07:00,,,
origin,23004_08:00,,,
origin,23004_07:40,,,
origin,23004_06:10,,,
origin,26101_07:00,,,
origin,26101_06:40,,,
origin,26101_06:20,,,
origin,26101_07:20,,,
origin,26101_06:50,,,
origin,26101_06:10,,,
origin,26101_06:30,,,
origin,26101_07:50,,,
origin,26101_07:40,,,
origin,26101_07:30,,,
origin,26101_08:00,,,
origin,26101_07:10,,,
origin,26102_07:10,,,
origin,26102_07:40,,,
origin,26102_06:50,,,
origin,26102_06:20,,,
origin,26102_07:00,,,
origin,26102_06:30,,,
origin,26102_07:50,,,
origin,26102_07:30,,,
origin,26102_06:40,,,
origin,26102_08:00,,,
origin,26102_07:20,,,
origin,26102_06:10,,,
origin,26103_06:50,,,
origin,26103_08:00,,,
origin,26103_07:40,,,
origin,26103_06:30,,,
origin,26103_07:30,,,
origin,26103_07:20,,,
origin,26103_07:10,,,
origin,26103_06:10,,,
origin,26103_07:50,,,
origin,26103_07:00,,,
origin,26103_06:20,,,
origin,26103_06:40,,,
origin,26104_07:10,,,
origin,26104_06:30,,,
origin,26104_06:50,,,
origin,26104_07:30,,,
origin,26104_06:40,,,
origin,26104_06:10,,,
origin,26104_08:00,,,
origin,26104_07:20,,,
origin,26104_07:50,,,
origin,26104_07:00,,,
origin,26104_06:20,,,
origin,26104_07:40,,,
origin,26105_07:00,,,
origin,26105_08:00,,,
origin,26105_07:50,,,
origin,26105_07:10,,,
origin,26105_06:40,,,
origin,26105_06:50,,,
origin,26105_07:30,,,
origin,26105_07:40,,,
origin,26105_07:20,,,
origin,26105_06:20,,,
origin,26105_06:10,,,
origin,26105_06:30,,,
origin,26106_06:40,,,
origin,26106_08:00,,,
origin,26106_07:20,,,
origin,26106_06:50,,,
origin,26106_06:30,,,
origin,26106_06:20,,,
origin,26106_07:40,,,
origin,26106_07:50,,,
origin,26106_07:10,,,
origin,26106_06:10,,,
origin,26106_07:00,,,
origin,26106_07:30,,,
origin,26107_07:20,,,
origin,26107_07:40,,,
origin,26107_06:10,,,
origin,26107_08:00,,,
origin,26107_06:30,,,
origin,26107_06:20,,,
origin,26107_06:50,,,
origin,26107_07:30,,,
origin,26107_06:40,,,
origin,26107_07:10,,,
origin,26107_07:50,,,
origin,26107_07:00,,,
origin,26108_07:10,,,
origin,26108_07:30,,,
origin,26108_06:50,,,
origin,26108_08:00,,,
origin,26108_06:40,,,
origin,26108_06:10,,,
origin,26108_07:20,,,
origin,26108_07:00,,,
origin,26108_07:50,,,
origin,26108_07:40,,,
origin,26108_06:20,,,
origin,26108_06:30,,,
origin,26109_06:40,,,
origin,26109_07:00,,,
origin,26109_06:30,,,
origin,26109_06:50,,,
origin,26109_07:30,,,
origin,26109_07:10,,,
origin,26109_07:50,,,
origin,26109_06:10,,,
origin,26109_07:40,,,
origin,26109_06:20,,,
origin,26109_07:20,,,
origin,26109_08:00,,,
origin,26110_07:00,,,
origin,26110_08:00,,,
origin,26110_07:50,,,
origin,26110_06:30,,,
origin,26110_07:40,,,
origin,26110_06:40,,,
origin,26110_07:10,,,
origin,26110_06:10,,,
origin,26110_06:50,,,
origin,26110_07:30,,,
origin,26110_06:20,,,
origin,26110_07:20,,,
origin,26111_06:10,,,
origin,26111_07:50,,,
origin,26111_06:50,,,
origin,26111_07:10,,,
origin,26111_08:00,,,
origin,26111_07:20,,,
origin,26111_07:30,,,
origin,26111_07:40,,,
origin,26111_07:00,,,
origin,26111_06:40,,,
origin,26111_06:30,,,
origin,26111_06:20,,,
